2022-07-05 05:44:38,728---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:44:39,786---Watching for file changes with StatReloader
2022-07-05 05:44:42,571---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:44:43,583---Watching for file changes with StatReloader
2022-07-05 05:44:51,898---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:44:52,825---Watching for file changes with StatReloader
2022-07-05 05:45:14,565---"GET /admin/ HTTP/1.1" 200 6549
2022-07-05 05:45:14,630---"GET /static/admin/css/responsive.css HTTP/1.1" 304 0
2022-07-05 05:45:14,644---"GET /static/admin/css/base.css HTTP/1.1" 304 0
2022-07-05 05:45:14,644---"GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
2022-07-05 05:45:14,644---"GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
2022-07-05 05:45:14,658---"GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
2022-07-05 05:45:14,713---"GET /static/admin/css/fonts.css HTTP/1.1" 304 0
2022-07-05 05:45:14,726---"GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
2022-07-05 05:45:14,734---"GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
2022-07-05 05:45:14,816---"GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
2022-07-05 05:45:14,821---"GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
2022-07-05 05:45:14,828---"GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
2022-07-05 05:45:20,200---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 9069
2022-07-05 05:45:20,256---"GET /static/admin/css/changelists.css HTTP/1.1" 304 0
2022-07-05 05:45:20,257---"GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
2022-07-05 05:45:20,257---"GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
2022-07-05 05:45:20,267---"GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
2022-07-05 05:45:20,267---"GET /static/admin/js/actions.js HTTP/1.1" 304 0
2022-07-05 05:45:20,269---"GET /static/admin/js/urlify.js HTTP/1.1" 304 0
2022-07-05 05:45:20,275---"GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
2022-07-05 05:45:20,276---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-05 05:45:20,279---"GET /static/admin/js/core.js HTTP/1.1" 304 0
2022-07-05 05:45:20,287---"GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
2022-07-05 05:45:20,331---"GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
2022-07-05 05:45:23,678---"GET /admin/device/electronicdevicedetail/add/ HTTP/1.1" 200 9863
2022-07-05 05:45:23,712---"GET /static/admin/css/forms.css HTTP/1.1" 304 0
2022-07-05 05:45:23,712---"GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
2022-07-05 05:45:23,723---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-05 05:45:23,734---"GET /static/admin/css/widgets.css HTTP/1.1" 304 0
2022-07-05 05:45:23,736---"GET /static/admin/js/change_form.js HTTP/1.1" 304 0
2022-07-05 05:46:08,282---"POST /admin/device/electronicdevicedetail/add/ HTTP/1.1" 302 0
2022-07-05 05:46:08,409---"GET /admin/device/electronicdevicedetail/ HTTP/1.1" 200 9584
2022-07-05 05:46:08,460---"GET /admin/jsi18n/ HTTP/1.1" 200 3343
2022-07-05 05:46:08,506---"GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
2022-07-05 05:46:57,991---"POST / HTTP/1.1" 200 7419
2022-07-05 05:47:55,007---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:47:55,887---Watching for file changes with StatReloader
2022-07-05 05:47:58,223---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:47:59,129---Watching for file changes with StatReloader
